Case Record ID,Campaign Code
500PU0000102FqjYAE,MVFSB
500PU0000102HqnYAE,MVFSB
500PU0000102aYfYAI,MVFSB
500PU0000102SuGYAU,MVFSB
500PU0000102VnEYAU,MVFSB
500PU0000102SuFYAU,MVFSB
500PU0000102aYeYAI,WCFSB
500PU0000101befYAA,WCFSB
500PU0000102eLOYAY,WCFSB
500PU0000102iAvYAI,MVFSB
500PU0000102aQKYAY,WCFSB
500PU0000102XNdYAM,WCFSB
500PU0000102d4rYAA,WCFSB
500PU0000101p3GYAQ,WCFSB
500PU0000102i65YAA,WCFSB
500PU0000102NjFYAU,MVFSB
500PU0000101q12YAA,MVFSB
500PU0000102c0jYAA,MVFSB
500PU00001020oRYAQ,MVFSB
500PU0000101lsYYAQ,MVFSB
500PU0000102hraYAA,WCFSB
500PU0000102HVoYAM,WCFSB
500PU0000102Y59YAE,WCFSB
500PU0000102eCAYAY,WCFSB
500PU0000102i2rYAA,WCFSB
500PU00001029JlYAI,MVFSB
500PU0000102M43YAE,MVFSB
500PU0000102VLoYAM,MVFSB
500PU00001020TLYAY,MVFSB
500PU0000102OvSYAU,MVFSB
500PU00001021pEYAQ,MVFSB
500PU0000101jxAYAQ,WCFSB
500PU0000102BdEYAU,WCFSB
500PU0000101qPEYAY,MVFSB
500PU00001027ADYAY,MVFSB
500PU0000102EGCYA2,MVFSB
500PU0000102LazYAE,MVFSB
500PU0000101GvHYAU,MVFSB
500PU0000101r0HYAQ,MVFSB
500PU0000102hgIYAQ,MVFSB
500PU0000102hy1YAA,MVFSB
500PU0000102gFaYAI,MVFSB
500PU0000102ITQYA2,MVFSB
500PU0000101xs7YAA,MVFSB
500PU0000102WJVYA2,MVFSB
500PU0000102hunYAA,MVFSB
500PU00001023EIYAY,MVFSB
500PU0000102dUeYAI,MVFSB
500PU00001025uSYAQ,MVFSB
500PU00001024VQYAY,MVFSB
500PU0000102dBIYAY,MVFSB
500PU0000102fOMYAY,MVFSB
500PU00001011g6YAA,MVFSB
500PU0000102hpxYAA,MVFSB
500PU0000102bnnYAA,MVFSB
500PU0000102QnfYAE,MVFSB
500PU0000102VaLYAU,MVFSB
500PU00001027ufYAA,MVFSB
500PU0000102Lj5YAE,MVFSB
500PU0000102IwSYAU,MVFSB
500PU0000101prQYAQ,MVFSB
500PU0000101synYAA,MVFSB
500PU0000102XcDYAU,MVFSB
500PU0000102hoLYAQ,MVFSB
500PU0000102N4zYAE,MVFSB
500PU0000102bxTYAQ,MVFSB
500PU000010259bYAA,MVFSB
500PU0000102IJoYAM,MVFSB
500PU000010208RYAQ,MVFSB
500PU0000102Y1xYAE,MVFSB
500PU0000102dspYAA,MVFSB
500PU0000102g4IYAQ,MVFSB
500PU0000102hl7YAA,MVFSB
500PU0000101p1iYAA,MVFSB
500PU0000102C1SYAU,MVFSB
500PU0000102Op1YAE,MVFSB
500PU0000102caCYAQ,MVFSB
500PU0000102gCNYAY,MVFSB
500PU0000102G55YAE,MVFSB
500PU0000101oLsYAI,MVFSB
500PU0000102UhUYAU,MVFSB
500PU0000102Wo7YAE,MVFSB
500PU0000102IACYA2,MVFSB
500PU0000102QM7YAM,MVFSB
500PU0000102DToYAM,MVFSB
500PU0000102fRbYAI,MVFSB
500PU0000102IBhYAM,MVFSB
500PU00001027ueYAA,MVFSB
500PU0000102bCpYAI,MVFSB
500PU0000102bnmYAA,MVFSB
500PU0000102QFhYAM,MVFSB
500PU0000102EPnYAM,MVFSB
500PU0000102f8FYAQ,MVFSB
500PU0000102a26YAA,MVFSB
500PU0000101OXoYAM,MVFSB
500PU00001025y0YAA,MVFSB
500PU0000102gsIYAQ,MVFSB
500PU0000101nxfYAA,MVFSB
500PU00001029DHYAY,WCFSB
500PU0000102Y6pYAE,WCFSB
500PU0000102WeTYAU,WCFSB
500PU0000102FFTYA2,WCFSB
500PU0000102KzwYAE,WCFSB
500PU00001025uRYAQ,MVFSB
500PU0000102Y1wYAE,MVFSB
500PU0000101p1hYAA,MVFSB
500PU0000101ZTGYA2,WCFSB
500PU0000102Op0YAE,MVFSB
500PU0000102AytYAE,MVFSB
500PU00001027D7YAI,WCFSB
500PU0000101uCdYAI,MVFSB
500PU0000102gSUYAY,MVFSB
500PU0000101zicYAA,MVFSB
500PU0000102JAzYAM,WCFSB
500PU0000102aDOYAY,WCFSB
500PU0000102bJDYAY,WCFSB
500PU0000101wzIYAQ,MVFSB
500PU0000101v3qYAA,WCFSB
500PU00001023O3YAI,WCFSB
500PU0000101zXKYAY,MVFSB
500PU00001027ZdYAI,MVFSB
500PU000010200NYAQ,MVFSB
500PU0000102RLSYA2,MVFSB
500PU0000102IT1YAM,WCFSB
500PU00001002W4YAI,WCFSB
500PU0000102ZCVYA2,WCFSB
500PU0000101wXrYAI,WCFSB
500PU00001022q8YAA,MVFSB
500PU0000102d00YAA,MVFSB
500PU0000102MIVYA2,MVFSB
500PU0000102cdQYAQ,MVFSB
500PU0000102h5CYAQ,MVFSB
500PU0000102JSnYAM,MVFSB
500PU00001022i4YAA,MVFSB
500PU0000102GugYAE,MVFSB
500PU0000102RdBYAU,WCFSB
500PU00001024tZYAQ,MVFSB
500PU0000102YI2YAM,WCFSB
500PU0000102ASkYAM,MVFSB
500PU0000102JUJYA2,MVFSB
500PU0000102IJmYAM,MVFSB
500PU0000102QcFYAU,MVFSB
500PU0000102eFPYAY,MVFSB
500PU0000102OvRYAU,MVFSB
500PU0000102PQ7YAM,MVFSB
500PU00001022bgYAA,MVFSB
500PU0000102glqYAA,MVFSB
500PU0000101uarYAA,MVFSB
500PU0000102MTmYAM,MVFSB
500PU0000102gkEYAQ,MVFSB
500PU0000102KNFYA2,MVFSB
500PU0000101rgBYAQ,MVFSB
500PU0000101rgAYAQ,MVFSB
500PU0000102ONaYAM,MVFSB
500PU0000101kGdYAI,MVFSB
500PU0000102AqtYAE,MVFSB
500PU00001028HCYAY,MVFSB
500PU0000101GvGYAU,MVFSB
500PU0000102h8PYAQ,MVFSB
500PU0000102GMqYAM,MVFSB
500PU0000102efDYAQ,MVFSB
500PU0000102Q9EYAU,MVFSB
500PU000010276gYAA,MVFSB
500PU0000102B3qYAE,MVFSB
500PU0000101wZNYAY,MVFSB
500PU00001026QlYAI,MVFSB
500PU0000102VvIYAU,MVFSB
500PU0000101yY1YAI,MVFSB
500PU00001026CBYAY,MVFSB
500PU0000102YzdYAE,MVFSB
500PU0000102WrKYAU,MVFSB
500PU0000101sPTYAY,MVFSB
500PU00001021FoYAI,MVFSB
500PU0000102buGYAQ,MVFSB
500PU0000102SUNYA2,MVFSB
500PU0000102Bi6YAE,MVFSB
500PU0000102NGGYA2,MVFSB
500PU0000102gQsYAI,MVFSB
500PU0000102NGFYA2,MVFSB
500PU0000102feUYAQ,MVFSB
500PU0000101ue5YAA,MVFSB
500PU0000102TqGYAU,MVFSB
500PU0000102DbtYAE,MVFSB
500PU0000101zttYAA,MVFSB
500PU00001025T9YAI,MVFSB
500PU0000102ctXYAQ,MVFSB
500PU0000101tenYAA,MVFSB
500PU0000102MDkYAM,MVFSB
500PU0000101vtcYAA,MVFSB
500PU0000102a70YAA,MVFSB
500PU0000102IlJYAU,MVFSB
500PU0000101mwiYAA,MVFSB
500PU0000102E8AYAU,MVFSB
500PU0000102h1xYAA,MVFSB
500PU00000zzNnmYAE,MVFSB
500PU0000102C32YAE,MVFSB
500PU00001020wJYAQ,MVFSB
500PU0000102Ub1YAE,MVFSB
500PU0000101yrPYAQ,MVFSB
500PU0000102LnuYAE,MVFSB
500PU0000102Z2pYAE,MVFSB
500PU0000102gvVYAQ,MVFSB
500PU0000102TyLYAU,MVFSB
500PU00001021yyYAA,WCFSB
500PU0000101zIoYAI,WCFSB
500PU0000102GwGYAU,WCFSB
500PU0000102AysYAE,MVFSB
500PU0000102XLzYAM,MVFSB
500PU0000102IOYYA2,MVFSB
500PU0000102gsHYAQ,MVFSB
500PU0000102gqfYAA,MVFSB
500PU0000101xqPYAQ,MVFSB
500PU0000102PZkYAM,MVFSB
500PU0000102G9sYAE,MVFSB
500PU0000101n9bYAA,MVFSB
500PU00001027meYAA,MVFSB
500PU0000102gp3YAA,MVFSB
500PU0000101jZ1YAI,MVFSB
500PU0000101kA0YAI,MVFSB
500PU0000101lnhYAA,MVFSB
500PU0000102HYxYAM,MVFSB
500PU0000102JFsYAM,MVFSB
500PU0000102glpYAA,MVFSB
500PU0000102MyTYAU,MVFSB
500PU0000102cNGYAY,MVFSB
500PU00001028vgYAA,MVFSB
500PU00001021PLYAY,MVFSB
500PU0000102QneYAE,MVFSB
500PU0000102Yy3YAE,MVFSB
500PU0000102YRiYAM,MVFSB
500PU00001029mkYAA,MVFSB
500PU0000102XaVYAU,MVFSB
500PU0000102T3qYAE,MVFSB
500PU0000102HilYAE,MVFSB
500PU0000102KIJYA2,MVFSB
500PU0000102QFgYAM,MVFSB
500PU0000101djiYAA,MVFSB
500PU0000102d4pYAA,MVFSB
500PU0000101nzCYAQ,MVFSB
500PU0000102OnQYAU,MVFSB
500PU0000102AhFYAU,MVFSB
500PU000010253NYAQ,MVFSB
500PU0000102NT9YAM,MVFSB
500PU0000102gfNYAQ,MVFSB
500PU0000101otbYAA,MVFSB
500PU0000102DbsYAE,MVFSB
500PU0000102Je3YAE,MVFSB
500PU0000101jilYAA,MVFSB
500PU0000102PeeYAE,MVFSB
500PU00001028xCYAQ,WCFSB
500PU0000101rI5YAI,MVASB
500PU0000102a6zYAA,MVFSB
500PU0000102Iq1YAE,MVFSB
500PU0000102O5qYAE,WCFSB
500PU0000100fKYYAY,MVFSB
500PU0000101wWDYAY,WCFSB
500PU0000101wMZYAY,MVFSB
500PU0000101zvXYAQ,WCFSB
500PU0000102CzAYAU,MVFSB
500PU0000102dBHYAY,MVFSB
500PU0000101oLrYAI,MVFSB
500PU0000102JZFYA2,MVFSB
500PU0000102GrWYAU,MVFSB
500PU0000102ZXSYA2,MVFSB
500PU0000101Gf1YAE,MVFSB
500PU00001024DZYAY,MVFSB
500PU0000102Bi5YAE,MVFSB
500PU00001021tzYAA,MVFSB
500PU00001024S6YAI,MVFSB
500PU0000101WX4YAM,WCFSB
500PU0000102RRrYAM,WCFSB
500PU0000102FXWYA2,MVFSB
500PU0000102TAQYA2,WCFSB
500PU0000101nHcYAI,WCFSB
500PU0000102BAFYA2,WCFSB
500PU0000102CntYAE,MVFSB
500PU0000102MySYAU,MVFSB
500PU0000102g14YAA,MVFSB
500PU0000102BztYAE,MVFSB
500PU0000102GQ1YAM,WCFSB
500PU0000102NL1YAM,MVFSB
500PU0000101oLqYAI,MVFSB
500PU0000102RV7YAM,MVFSB
500PU0000101NrqYAE,WCFSB
500PU0000101LyBYAU,MVFSB
500PU0000102gPFYAY,WCFSB
500PU0000100vcFYAQ,WCFSB
500PU0000101WQZYA2,MVFSB
500PU0000102FFSYA2,MVFSB
500PU0000101lpIYAQ,MVFSB
500PU0000102TOvYAM,MVFSB
500PU0000102cv9YAA,MVFSB
500PU0000101lsWYAQ,MVFSB
500PU0000102UeIYAU,MVFSB
500PU0000102NuWYAU,MVFSB
500PU0000102K2DYAU,MVFSB
500PU0000102gInYAI,WCFSB
500PU0000101IkaYAE,MVFSB
500PU0000102gHBYAY,WCFSB
500PU0000102KqBYAU,MVFSB
500PU0000102TIOYA2,MVFSB
500PU0000102gFZYAY,WCFSB
500PU0000102AkMYAU,MVFSB
500PU0000102USyYAM,WCFSB
500PU0000102R3iYAE,WCFSB
500PU0000101qcAYAQ,WCFSB
500PU0000102REwYAM,WCFSB
500PU00001021naYAA,WCFSB
500PU0000102QE7YAM,WCFSB
500PU0000101wnuYAA,WCFSB
500PU0000100cHqYAI,WCFSB
500PU00001029mjYAA,WCFSB
500PU0000102DQWYA2,WCFSB
500PU0000102UKvYAM,WCFSB
500PU0000102ZytYAE,WCFSB
500PU0000102KqAYAU,WCFSB
500PU0000101ChrYAE,WCFSB
500PU0000102g7VYAQ,WCFSB
500PU00000zydg8YAA,WCFSB
500PU0000102g5tYAA,WCFSB
500PU0000102WRWYA2,WCFSB
500PU0000102bavYAA,WCFSB
500PU0000101TCUYA2,WCFSB
500PU00001026XGYAY,WCFSB
500PU0000102S4cYAE,WCFSB
500PU0000102ft0YAA,MVFSB
500PU0000102ayBYAQ,MVFSB
500PU0000102bpPYAQ,MVFSB
500PU0000102TDYYA2,WCFSB
500PU00001021CYYAY,WCFSB
500PU0000101w4pYAA,MVFSB
500PU0000102g2fYAA,MVFSB
500PU0000101kbdYAA,WCFSB
500PU0000102c2IYAQ,MVFSB
500PU0000102CsdYAE,MVFSB
500PU0000102Fh7YAE,MVFSB
500PU0000102QE6YAM,MVFSB
500PU00001026iPYAQ,MVFSB
500PU0000102BS3YAM,MVFSB
500PU0000101xtjYAA,MVFSB
500PU0000102JR8YAM,MVFSB
500PU0000102ODtYAM,MVFSB
500PU0000102QHHYA2,MVFSB
500PU00001029N0YAI,MVFSB
500PU00001023G2YAI,MVFSB
500PU0000101zgxYAA,MVFSB
500PU0000102eSJYAY,MVFSB
500PU00001028sMYAQ,MVFSB
500PU00001027GKYAY,MVFSB
500PU0000101lMEYAY,MVFSB
500PU0000102bfiYAA,MVFSB
500PU00001027mdYAA,MVFSB
500PU0000102fwDYAQ,MVFSB
500PU0000101nhWYAQ,MVFSB
500PU0000101SBYYA2,MVFSB
500PU0000102LEQYA2,MVFSB
500PU00001029y3YAA,MVFSB
500PU0000102VvHYAU,MVFSB
500PU0000101RP6YAM,MVFSB
500PU00001021xEYAQ,MVFSB
500PU0000101fC3YAI,MVFSB
500PU0000101uXdYAI,MVFSB
500PU00001020YDYAY,MVFSB
500PU0000102c0gYAA,MVFSB
500PU0000101hnOYAQ,MVFSB
500PU0000102fszYAA,MVFSB
500PU0000101fSkYAI,MVFSB
500PU0000102PhoYAE,MVFSB
500PU0000102LMRYA2,MVFSB
500PU0000101s5yYAA,MVFSB
500PU0000101xnBYAQ,MVFSB
500PU00001021pDYAQ,MVFSB
500PU0000102AHPYA2,MVFSB
500PU00001001F2YAI,MVFSB
500PU0000101uPXYAY,WCFSB
500PU0000102WwBYAU,MVFSB
500PU00001026c4YAA,WCFSB
500PU0000102K71YAE,WCFSB
500PU000010284KYAQ,WCFSB
500PU0000102aF1YAI,MVFSB
500PU00001024VOYAY,MVFSB
500PU0000102eiRYAQ,MVFSB
500PU0000101zibYAA,MVFSB
500PU0000102S9SYAU,MVFSB
500PU0000102IlHYAU,MVFSB
500PU00001027eWYAQ,MVFSB
500PU0000102PwLYAU,MVFSB
500PU0000102F14YAE,MVFSB
500PU0000102UuOYAU,WCFSB
500PU0000101jZ0YAI,MVFSB
500PU0000101K4LYAU,MVFSB
500PU0000102LJGYA2,MVFSB
500PU0000101nsmYAA,MVFSB
500PU0000102a3kYAA,MVFSB
500PU0000101jSSYAY,WCFSB
500PU0000100qHcYAI,WCFSB
500PU0000101SA0YAM,WCFSB
500PU0000102EcsYAE,WCFSB
500PU0000102fg5YAA,WCFSB
500PU0000102fWQYAY,WCFSB
500PU00001026nKYAQ,WCFSB
500PU0000100hWEYAY,WCFSB
500PU0000101yHtYAI,MVFSB
500PU0000102es6YAA,MVFSB
500PU0000102N1kYAE,MVFSB
500PU0000102Ta7YAE,MVFSB
500PU0000102fY1YAI,MVFSB
500PU00001026wwYAA,MVFSB
500PU0000101fSjYAI,MVFSB
500PU00001029q0YAA,MVFSB
500PU00001027cvYAA,WCFSB
500PU0000100tlhYAA,MVFSB
500PU0000102FqhYAE,MVFSB
500PU0000102fUnYAI,MVFSB
500PU0000102fTBYAY,MVFSB
500PU0000101bbNYAQ,MVFSB
500PU0000102R6uYAE,MVFSB
500PU0000102PpsYAE,MVFSB
500PU0000101K4KYAU,MVFSB
500PU0000101iLCYAY,MVFSB
500PU0000101va9YAA,MVFSB
500PU0000102K3pYAE,MVFSB
500PU0000102IlGYAU,MVFSB
500PU000010010XYAQ,MVFSB
500PU0000102QndYAE,MVFSB
500PU0000101x47YAA,MVFSB
500PU0000102U1aYAE,MVFSB
500PU0000102RoRYAU,MVFSB
500PU0000101IdZYAU,MVFSB
500PU00001029zhYAA,MVFSB
500PU0000102KjlYAE,MVFSB
500PU0000102RbbYAE,MVFSB
500PU0000102ISzYAM,MVFSB
500PU0000102MbwYAE,MVFSB
500PU0000102QCUYA2,MVFSB
500PU0000102MDjYAM,MVFSB
500PU0000102D8uYAE,MVFSB
500PU0000102Iy6YAE,MVFSB
500PU0000101lHQYAY,MVFSB
500PU0000102Hh3YAE,MVFSB
500PU0000102EJSYA2,MVFSB
500PU0000102Gt4YAE,WCFSB
500PU0000101ZjIYAU,WCFSB
500PU0000102EcrYAE,MVFSB
500PU00000zyrb1YAA,MVFSB
500PU0000102GHzYAM,WCFSB
500PU0000101kgUYAQ,WCFSB
500PU0000101b6oYAA,MVFSB
500PU0000102Q62YAE,MVFSB
500PU0000102MC5YAM,MVFSB
500PU0000100J8hYAE,MVFSB
500PU0000102fHtYAI,MVFSB
500PU0000102fL7YAI,MVFSB
500PU0000101W75YAE,MVFSB
500PU0000102bClYAI,MVFSB
500PU0000102XvTYAU,WCFSB
500PU0000102e7KYAQ,WCFSB
500PU0000102eIcYAI,WCFSB
500PU0000102OCEYA2,MVFSB
500PU0000102bCkYAI,MVFSB
500PU0000101imZYAQ,MVFSB
500PU0000101sYwYAI,MVFSB
500PU0000102NZZYA2,MVFSB
500PU0000102XdiYAE,MVFSB
500PU000010245dYAA,MVFSB
500PU0000102Fx0YAE,MVFSB
500PU0000102QPNYA2,MVFSB
500PU0000101iLBYAY,MVFSB
500PU0000102P1qYAE,MVFSB
500PU0000101cCWYAY,MVFSB
500PU00001028AmYAI,MVFSB
500PU000010205EYAQ,MVFSB
500PU0000101h4CYAQ,MVFSB
500PU0000102CfnYAE,MVFSB
500PU0000102L9XYAU,MVFSB
500PU0000101zQpYAI,WCFSB
500PU0000102bxSYAQ,MVFSB
500PU0000102EGBYA2,MVFSB
500PU00001023RFYAY,MVFSB
500PU0000101sabYAA,MVFSB
500PU0000102f1lYAA,MVFSB
500PU00001012NcYAI,MVFSB
500PU0000101lO1YAI,WCFSB
500PU0000102WTJYA2,MVFSB
500PU0000102TDXYA2,WCFSB
500PU0000102eyXYAQ,MVFSB
500PU0000101jVjYAI,WCFSB
500PU0000102KNDYA2,MVFSB
500PU0000102RwVYAU,MVFSB
500PU0000102Xx5YAE,MVFSB
500PU0000102NRVYA2,WCFSB
500PU0000101lfkYAA,MVFSB
500PU0000102cS7YAI,MVFSB
500PU0000102bZIYAY,MVFSB
500PU0000101jYyYAI,MVFSB
500PU0000102FqgYAE,MVFSB
500PU0000102ethYAA,MVFSB
500PU0000102P6hYAE,MVFSB
500PU000010270CYAQ,MVFSB
500PU0000101jikYAA,MVFSB
500PU0000102NsxYAE,MVFSB
500PU0000101oK6YAI,MVFSB
500PU0000101viHYAQ,MVFSB
500PU0000102Rj1YAE,MVFSB
500PU00001024VMYAY,MVFSB
500PU00001028xBYAQ,WCFSB
500PU0000101f7JYAQ,WCFSB
500PU0000102RwUYAU,WCFSB
500PU0000102U4pYAE,MVFSB
500PU0000102RDLYA2,MVFSB
500PU00001022LTYAY,MVFSB
500PU0000101K4JYAU,MVFSB
500PU0000102HtwYAE,MVFSB
500PU0000102a0UYAQ,WCFSB
500PU0000102Ka5YAE,MVFSB
500PU0000102eiPYAQ,MVFSB
500PU00001023MSYAY,MVFSB
500PU0000101zCHYAY,MVFSB
500PU0000102MolYAE,WCFSB
500PU0000102FSOYA2,WCFSB
500PU00001023KmYAI,MVFSB
500PU0000102TewYAE,MVFSB
500PU0000100L7JYAU,MVFSB
500PU0000101yuZYAQ,MVFSB
500PU0000102IDMYA2,MVFSB
500PU0000102ebxYAA,MVFSB
500PU0000100shdYAA,MVFSB
500PU0000102ZcJYAU,MVFSB
500PU0000102ApHYAU,WCFSB
500PU0000102KOoYAM,WCFSB
500PU0000100cHoYAI,WCFSB
500PU0000102eaLYAQ,MVFSB
500PU00001029jXYAQ,MVFSB
500PU0000102Iy5YAE,MVFSB
500PU0000101ChpYAE,WCFSB
500PU00001026GxYAI,WCFSB
500PU0000102YgJYAU,MVFSB
500PU0000102PLEYA2,MVFSB
500PU0000102SR9YAM,MVFSB
500PU00001021KbYAI,MVFSB
500PU00001025w5YAA,MVFSB
500PU00001024qIYAQ,MVFSB
500PU00001021KaYAI,MVFSB
500PU000010271oYAA,WCFSB
500PU0000102KOnYAM,MVFSB
500PU00001020TKYAY,MVFSB
500PU0000102W6aYAE,MVFSB
500PU0000101m76YAA,WCFSB
500PU0000102YtAYAU,MVFSB
500PU000010265jYAA,MVFSB
500PU0000102X5sYAE,MVFSB
500PU0000101k0MYAQ,MVFSB
500PU00001021HPYAY,WCFSB
500PU0000102AAuYAM,MVFSB
500PU0000102WuaYAE,MVFSB
500PU0000102UuMYAU,MVFSB
500PU0000101mNAYAY,MVFSB
500PU0000102ZScYAM,MVFSB
500PU0000102bSoYAI,WCFSB
500PU0000101V7lYAE,WCFSB
500PU0000102eDlYAI,MVFSB
500PU0000102Z62YAE,MVFSB
500PU0000102HVmYAM,MVFSB
500PU0000102GEgYAM,MVFSB
500PU0000102S4bYAE,MVFSB
500PU0000102RjdYAE,MVFSB
500PU0000101atwYAA,WCFSB
500PU0000102KNCYA2,MVFSB
500PU0000102ariYAA,WCFSB
500PU0000102VKDYA2,MVFSB
500PU0000102IuxYAE,MVFSB
500PU0000102XKNYA2,WCFSB
500PU0000102eAXYAY,WCFSB
500PU0000102EKyYAM,WCFSB
500PU0000101Qb9YAE,MVFSB
500PU0000102ZZ5YAM,MVFSB
500PU0000101jNpYAI,WCFSB
500PU0000102dCsYAI,MVFSB
500PU0000102e5hYAA,MVFSB
500PU00001025T7YAI,WCFSB
500PU0000102ExhYAE,MVFSB
500PU00001029zgYAA,MVFSB
500PU0000102Vf8YAE,MVFSB
500PU0000101imYYAQ,WCFSB
500PU0000102DFHYA2,MVFSB
500PU0000101xtiYAA,MVFSB
500PU0000102RmrYAE,MVFSB
500PU0000102e2TYAQ,MVFSB
500PU0000101y4yYAA,WCFSB
500PU00001023B6YAI,WCFSB
500PU00001028M1YAI,MVFSB
500PU0000101H1jYAE,WCFSB
500PU0000102dzFYAQ,WCFSB
500PU0000102EJRYA2,MVFSB
500PU00001021kMYAQ,MVFSB
500PU0000102MSHYA2,MVFSB
500PU00001020jWYAQ,WCFSB
500PU0000102cOsYAI,MVFSB
500PU0000102dw1YAA,WCFSB
500PU0000102ZFmYAM,WCFSB
500PU0000101wD2YAI,WCFSB
500PU00001023SnYAI,MVFSB
500PU0000102dsnYAA,WCFSB
500PU0000102dnxYAA,WCFSB
500PU0000102dpZYAQ,WCFSB
500PU0000102dZSYAY,WCFSB
500PU0000102No4YAE,WCFSB
500PU0000102T8jYAE,MVFSB
500PU00001027UvYAI,MVFSB
500PU0000102JcTYAU,MVFSB
500PU0000102NOEYA2,MVFSB
500PU0000102W07YAE,MVFSB
500PU0000101nSwYAI,WCFSB
500PU0000102dPmYAI,WCFSB
500PU00001022WqYAI,WCFSB
500PU0000102K8fYAE,WCFSB
500PU0000101saaYAA,MVFSB
500PU0000102FovYAE,MVFSB
500PU0000102CELYA2,MVFSB
500PU0000101igAYAQ,MVFSB
500PU0000102Lr6YAE,MVFSB
500PU0000102ViNYAU,MVFSB
500PU00000zzhZqYAI,MVFSB
500PU0000101iReYAI,MVFSB
500PU0000102CG0YAM,MVFSB
500PU0000101xnAYAQ,MVFSB
500PU0000102RTVYA2,MVFSB
500PU0000102dcfYAA,MVFSB
500PU0000102KJwYAM,MVFSB
500PU0000102db3YAA,MVFSB
500PU0000101PTsYAM,MVFSB
500PU0000102dXpYAI,MVFSB
500PU0000101NrpYAE,MVFSB
500PU0000101m2BYAQ,MVFSB
500PU00001025hYYAQ,MVFSB
500PU0000102Z4QYAU,MVFSB
500PU00001021e5YAA,MVFSB
500PU0000102br0YAA,MVFSB
500PU000010284IYAQ,MVFSB
500PU0000102YGTYA2,MVFSB
500PU0000102LEPYA2,MVFSB
500PU000010226uYAA,MVFSB
500PU0000101ww2YAA,MVFSB
500PU0000101zPGYAY,MVFSB
500PU0000101yq7YAA,MVFSB
500PU0000102NPvYAM,MVFSB
500PU0000100FOPYA2,MVFSB
500PU0000102dPlYAI,MVFSB
500PU0000101ZsxYAE,WCFSB
500PU0000102YpwYAE,WCFSB
500PU0000102G1uYAE,WCFSB
500PU0000102Ry6YAE,WCFSB
500PU0000102dKvYAI,MVFSB
500PU0000102ZPOYA2,MVFSB
500PU0000102HSVYA2,WCFSB
500PU0000101yJQYAY,WCFSB
500PU0000101yjKYAQ,WCFSB
500PU0000101q2XYAQ,MVFSB
500PU0000101bgLYAQ,MVFSB
500PU0000101iucYAA,WCFSB
500PU0000102YzcYAE,MVFSB
500PU0000102EeQYAU,MVFSB
500PU0000102dCrYAI,MVFSB
500PU0000102CPaYAM,MVFSB
500PU0000102BJvYAM,MVFSB
500PU0000102d9dYAA,MVFSB
500PU0000101zaVYAQ,MVFSB
500PU0000102bhKYAQ,MVFSB
500PU0000101jfTYAQ,MVFSB
500PU00001023HcYAI,WCFSB
500PU0000102OtoYAE,WCFSB
500PU0000102d81YAA,MVFSB
500PU0000101Uq6YAE,WCFSB
500PU0000102TOuYAM,MVFSB
500PU0000102cByYAI,MVFSB
500PU0000102d4nYAA,MVFSB
500PU0000102d3BYAQ,MVFSB
500PU00001028M0YAI,MVFSB
500PU0000101q4FYAQ,MVFSB
500PU0000102CNzYAM,MVFSB
500PU00001022GdYAI,MVFSB
500PU0000102cv7YAA,MVFSB
500PU0000102IA7YAM,MVFSB
500PU0000101jypYAA,MVFSB
500PU0000102cdOYAQ,MVFSB
500PU0000102cgcYAA,MVFSB
500PU00001017OqYAI,MVFSB
500PU0000101pHoYAI,MVFSB
500PU0000102VnCYAU,MVFSB
500PU0000102ZR1YAM,MVFSB
500PU000010254uYAA,MVFSB
500PU0000102YwNYAU,MVFSB
500PU0000102H2iYAE,MVFSB
500PU0000102CSqYAM,MVFSB
500PU0000102cVKYAY,MVFSB
500PU0000101UdCYAU,MVFSB
500PU0000102a5KYAQ,MVFSB
500PU0000102bJ8YAI,MVFSB
500PU0000102IuwYAE,MVFSB
500PU00001021sQYAQ,MVFSB
500PU0000101iUtYAI,MVFSB
500PU0000102QQyYAM,MVFSB
500PU0000102GY5YAM,MVFSB
500PU0000102WuZYAU,MVFSB
500PU0000102XnPYAU,MVFSB
500PU00001023CjYAI,MVFSB
500PU0000102QUCYA2,MVFSB
500PU0000102QUBYA2,MVFSB
500PU0000102cdNYAQ,MVFSB
500PU0000102cblYAA,MVFSB
500PU0000102VSFYA2,WCFSB
500PU0000102XvSYAU,MVFSB
500PU0000102ca9YAA,MVFSB
500PU0000102W9pYAE,WCFSB
500PU0000100C40YAE,MVFSB
500PU0000102PTHYA2,WCFSB
500PU0000102D5ZYAU,MVFSB
500PU0000101n9ZYAQ,MVFSB
500PU0000101wsnYAA,MVFSB
500PU0000101vBxYAI,MVFSB
500PU00001021qrYAA,MVFSB
500PU0000101vNJYAY,WCFSB
500PU0000101vNIYAY,WCFSB
500PU0000101znPYAQ,WCFSB
500PU00001020I9YAI,WCFSB
500PU0000102GQ0YAM,WCFSB
500PU0000102cNFYAY,WCFSB
500PU00001026LxYAI,WCFSB
500PU0000102TqFYAU,WCFSB
500PU0000100tlfYAA,WCFSB
500PU0000102IekYAE,WCFSB
500PU0000101yPsYAI,WCFSB
500PU00001021qqYAA,WCFSB
500PU0000101lVxYAI,WCFSB
500PU0000101uaqYAA,WCFSB
500PU00001026s9YAA,WCFSB
500PU0000101pg0YAA,WCFSB
500PU0000102abbYAA,WCFSB
500PU00001020I8YAI,WCFSB
